edgebits,nonce,seconds,found,device,cycle
28,713,1.488776,0,0,
28,714,1.476571,0,0,
28,715,1.471159,0,0,
28,716,1.493153,1,0,64dff2 83b432 95e623 aff69a 14bd175 16d4efc 1ab50c9 2976ca8 2c1c78b 32bc4dc 39ad384 40b1b46 4e35fb7 5332511 594dd19 6c12572 6c168f1 6e7de3a 70bb01c 7b84fab 8197a9b 841bd23 854739b 8620924 8bdaff1 8d732a2 9566ee8 ae3a66c b19732d b4291dd b6fd9e6 c2336ce cdfd6f6 d3cd591 d8a9c9c db5a928 ddaa77e e09c44a e8396a7 e9e02d0 f742043 f804b2a
28,717,1.474558,0,0,
28,718,1.476410,0,0,
28,719,1.461036,0,0,
28,720,1.480439,0,0,
28,721,1.480620,0,0,
28,722,1.472737,0,0,
28,723,1.464431,0,0,
28,724,1.472638,0,0,
28,725,1.474891,0,0,
28,726,1.471010,0,0,
28,727,1.473103,0,0,
28,728,1.475329,0,0,
28,729,1.469592,0,0,
28,730,1.477834,0,0,
28,731,1.468096,0,0,
28,732,1.469229,0,0,
28,733,1.472012,0,0,
28,734,1.478595,0,0,
28,735,1.470071,0,0,
28,736,1.478471,0,0,
28,737,1.473233,0,0,
28,738,1.468653,0,0,
28,739,1.468018,0,0,
28,740,1.478919,0,0,
28,741,1.476251,0,0,
28,742,1.481722,0,0,
28,743,1.466247,0,0,
28,744,1.459625,0,0,
28,745,1.468704,0,0,
28,746,1.476669,0,0,
28,747,1.470020,0,0,
28,748,1.485123,1,0,37264b 7c0f09 dd43aa 1358acb 138a4b4 1751946 1bc8861 1ef532e 222f403 22c2a3f 24c9672 3003ba7 376a70b 37c8acf 38112a1 3a1f0fd 5147719 53c2159 604cb4d 66bf09c 6e3a264 7e7d884 7f39f3c 828f028 8771086 909e650 98d4e42 9e2f654 a7a0f40 b984715 bedd8af d1ec64f d3a1b1e d5121e4 d8c3a79 df3f657 e29ce16 e9a9d04 eacc9b8 ed983c9 f55b5f8 fdced0c
28,749,1.465045,0,0,
28,750,1.469852,0,0,
28,751,1.465190,0,0,
28,752,1.466716,0,0,
28,753,1.468083,0,0,
28,754,1.475187,0,0,
28,755,1.474372,0,0,
28,756,1.476650,0,0,
28,757,1.477528,0,0,
28,758,1.476624,0,0,
28,759,1.473684,0,0,
28,760,1.479987,0,0,
28,761,1.466610,0,0,
28,762,1.480183,0,0,
28,763,1.459512,0,0,
28,764,1.468050,0,0,
28,765,1.472589,0,0,
28,766,1.471879,0,0,
28,767,1.471395,0,0,
28,768,1.471830,0,0,
28,769,1.466073,0,0,
28,770,1.481159,0,0,
28,771,1.468231,0,0,
28,772,1.461776,0,0,
28,773,1.465665,0,0,
28,774,1.483689,0,0,
28,775,1.475370,0,0,
28,776,1.481147,0,0,
28,777,1.468361,0,0,
28,778,1.471227,0,0,
28,779,1.469385,0,0,
28,780,1.465513,0,0,
28,781,1.480946,0,0,
28,782,1.473252,0,0,
28,783,1.464360,0,0,
